,sentence,word,label,start,end,sure
4184,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,go,Behavioral,166,168,False
4185,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,go,Behavioral,231,233,False
4186,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,go,Behavioral,288,290,False
4187,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,go,Behavioral,352,354,False
4188,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,slide,Behavioral,37,42,False
4189,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,slide,Behavioral,90,95,False
4191,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,riders,Biological Kind,270,276,False
4192,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,riders,Biological Kind,334,340,False
4194,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,town,Social Kind/Role,9,13,False
4195,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,town,Social Kind/Role,117,121,False
4196,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,town,Social Kind/Role,261,265,False
4197,All over town The windows on the bus slide up and down up and down The windows on the bus slide up and down All over town The wipers [[swish swish swish]] on the bus go [[swish swish swish]] swish swish swish The wipers on the bus go swish swish swish All over town The riders on the bus go bumpety-bump bumpety-bump bumpety-bump The riders on the bus go bumpety-bump All over town The babies on the bus cry WAAH!,town,Social Kind/Role,377,381,False
4203,"Baby beluga, oh, baby beluga, With tomorrow's sun, another day's begun.",beluga,Biological Kind,5,11,False
4204,"Baby beluga, oh, baby beluga, With tomorrow's sun, another day's begun.",beluga,Biological Kind,22,28,False
4224,"Then Cocky-locky strutted down into the burrow, and he hadn't gone far when—""Hrumph!",he,Biological Kind,52,54,False
4246,Who loves you?Think of them and hug yourselfYou can feel loved.,you,Biological Kind,10,13,False
4268,When I hear a groovy beat I'm full of happy feet!,I,Biological Kind,5,6,False
4269,When I hear a groovy beat I'm full of happy feet!,I,Biological Kind,26,27,False
4288,"When he crawled into the garage, I slammed the door and locked it.",he,Biological Kind,5,7,False
4298,"He ran past the shapes with no names, past the big triangles and medium triangles and small triangles, up to Triangle's house and right through his door.",triangles,Anthropomorphized,51,60,False
4299,"He ran past the shapes with no names, past the big triangles and medium triangles and small triangles, up to Triangle's house and right through his door.",triangles,Anthropomorphized,72,81,False
4300,"He ran past the shapes with no names, past the big triangles and medium triangles and small triangles, up to Triangle's house and right through his door.",triangles,Anthropomorphized,92,101,False
4323,"The motor on the bus goes zoom, zoom, zoom all day long.",zoom,Behavioral,26,30,False
4324,"The motor on the bus goes zoom, zoom, zoom all day long.",zoom,Behavioral,32,36,False
4325,"The motor on the bus goes zoom, zoom, zoom all day long.",zoom,Behavioral,38,42,False
4333,"Once again, Jack asked the giant’s wife for food, but while he was eating the giant returned.",he,Biological Kind,60,62,False
4338,"Once again, Jack asked the giant’s wife for food, but while he was eating the giant returned.",giant,Biological Kind,27,32,False
4339,"Once again, Jack asked the giant’s wife for food, but while he was eating the giant returned.",giant,Biological Kind,78,83,False
4368,"If animals kissed like we kiss good night, the sky would turn black, the moon would shine bright, all would grow quiet with all tucked in tight.",kiss,Behavioral,26,30,False
4393,"”You're in a tough spot because you are strong-wrong and ought-not caught!” “If you let me go, I could tell you a lot of glory-stories,” Goldilocks said.",you,Biological Kind,32,35,False
4394,"”You're in a tough spot because you are strong-wrong and ought-not caught!” “If you let me go, I could tell you a lot of glory-stories,” Goldilocks said.",you,Biological Kind,80,83,False
